Time (s),P (kW),Q (kW)
10901,156.3780987,47.24962161
10902,156.2043483,47.07187646
10903,156.2210697,46.90513181
10904,156.3502754,47.44911194
10905,156.3150526,47.09162106
10906,156.3405786,47.62777414
10907,155.9834944,47.22999778
10908,156.3735084,47.3258432
10909,156.0723495,47.20242916
10910,156.2864278,47.44893958
10911,156.0733495,47.19423914
10912,156.323711,47.33249736
10913,155.9906592,46.77419695
10914,157.0042682,47.46430114
10915,156.6747511,47.29052396
10916,156.6577947,47.25718704
10917,156.5254476,47.47777367
10918,156.0231976,46.83949001
10919,156.5927155,47.41900709
10920,148.8745574,40.37669724
10921,148.8919381,40.36159785
10922,148.8919207,40.36568522
10923,149.2552114,40.36249637
10924,148.8775955,40.00621386
10925,149.1216891,40.54838163
10926,149.113359,40.27031886
10927,148.7302487,40.05541807
10928,149.1521058,40.41899416
10929,148.6451144,40.07450874
10930,148.6609218,40.10406232
10931,148.6622328,40.3057353
10932,148.6617147,40.11488561
10933,148.7709244,40.12922666
10934,148.6507331,40.13254474
10935,148.7928332,39.93521565
10936,148.7924926,40.19681813
10937,148.9128223,40.20761747
10938,148.9009135,40.17875224
10939,148.8944765,40.22142059
10940,148.9069551,40.03047703
10941,148.9367703,40.16470783
10942,149.0010622,40.47086595
10943,148.7647473,40.06155124
10944,149.0779867,40.04981622
10945,149.0748242,40.68546526
10946,148.9133607,39.96538761
10947,149.1504198,40.55311374
10948,148.9127327,40.25367505
10949,148.8923354,40.34087531
10950,149.0471754,40.59809346
10951,148.8425768,40.31799181
10952,148.8470891,40.14053316
10953,149.0710634,40.66212461
10954,149.0788084,40.0613567
10955,149.0410504,40.38138865
10956,148.881108,40.40399492
10957,148.895722,40.37071155
10958,151.4032732,41.35221278
10959,152.8827531,42.21915082
10960,153.2543717,41.85305843
10961,153.2458923,41.73251447
10962,153.2573807,42.08084048
10963,153.250389,41.80015877
10964,153.4477417,42.11607754
10965,153.3191524,42.03760515
10966,153.3266644,41.53811653
10967,153.3314844,42.04822794
10968,153.3364,41.87453913
10969,153.3267931,42.26951111
10970,153.5818433,42.2557832
10971,153.4820865,41.99104483
10972,154.1760297,42.32873552
10973,154.1585207,42.31027462
10974,154.153912,42.29795748
10975,153.6445059,42.26853768
10976,153.6433235,42.02140297
10977,153.9490458,42.43792996
10978,154.6813786,42.54467329
10979,154.2750167,42.56645074
10980,153.898916,42.34435224
10981,154.1715757,42.4544948
10982,154.1715073,42.47612113
10983,155.8536763,42.53588043
10984,155.5892959,42.04802884
10985,155.0242231,42.05201315
10986,155.3084336,42.35121372
10987,155.3726804,42.192829
10988,155.3671954,42.04625585
10989,155.3849171,42.42709423
10990,154.7586606,42.1420914
10991,154.8609132,42.16328809
10992,155.0233872,42.14375795
10993,154.7471633,41.95785225
10994,154.751725,42.00933811
10995,155.0164301,42.00697794
10996,154.8246808,41.74035977
10997,154.9924472,42.17228312
10998,154.6792319,42.15552648
10999,154.950414,41.93641081
11000,154.9417218,42.1445511
11001,154.7869448,41.67541766
11002,154.7733371,42.11618522
11003,154.7750496,42.11186355
11004,154.5354103,41.80899279
11005,154.5014116,41.78489483
11006,154.5238425,41.69517507
11007,154.7269966,41.96810833
11008,154.583965,41.63567138
11009,154.7810927,41.97701155
11010,154.7869036,41.96407223
11011,154.6700783,41.95813479
11012,154.5625853,41.99560351
11013,154.6904778,41.97151187
11014,154.7040531,41.97554252
11015,154.497088,42.18498462
11016,154.5286659,41.6642626
11017,154.919575,42.27476475
11018,154.6441148,41.69218731
11019,154.7728427,42.10352576
11020,153.8842079,41.76131309
11021,152.0727052,40.36411372
11022,152.2446281,41.05118424
11023,152.3063269,40.57829301
11024,152.3392108,40.77639801
11025,152.3255295,40.87439593
11026,152.9055408,40.63769407
11027,153.2709633,41.1583415
11028,154.2737343,41.14262543
11029,154.267341,41.23804115
11030,155.2552128,41.28804549
11031,155.6783756,41.46994064
11032,156.2362602,41.45811161
11033,155.5789411,41.31392855
11034,155.5755306,41.35626643
11035,155.4330989,41.1327813
11036,155.4342059,41.13212892
11037,155.241642,40.966509
11038,155.4180332,41.2092473
11039,155.5395095,41.05617725
11040,155.3993642,40.85213919
11041,155.8118811,41.4013631
11042,155.4565872,40.92403183
11043,155.4605092,40.93411962
11044,155.7524957,41.22998835
11045,155.5995362,40.96451566
11046,155.4719165,40.80776568
11047,155.6601909,41.21429277
11048,155.654569,40.98543194
11049,155.4725061,41.1260868
11050,155.6386218,41.15710017
11051,155.3790675,41.11047296
11052,155.6164737,41.12699722
11053,155.6384515,41.10012281
11054,155.6310211,41.25453064
11055,155.4587595,41.16941373
11056,155.4809078,40.92364961
11057,155.7053757,41.33501977
11058,155.7131649,40.84675935
11059,155.7106027,40.69604326
11060,155.9557662,41.36564339
11061,155.5993969,40.94205099
11062,155.7676365,40.98413072
11063,155.6353762,40.93709829
11064,156.0145708,41.2869799
11065,155.8095852,41.26860119
11066,155.8256256,40.89053166
11067,155.4254523,41.1522634
11068,155.3899993,40.68279235
11069,155.8473048,41.17524392
11070,155.5950663,41.25026355
11071,155.4111625,40.72897196
11072,155.4134285,41.25710349
11073,155.5437618,41.18931271
11074,155.7538292,41.28170015
11075,155.6339791,41.05347586
11076,155.606837,40.91271973
11077,155.4008239,41.25877427
11078,159.99852,40.99401547
11079,160.3025808,41.15245618
11080,160.464541,40.90383166
11081,160.8365701,41.17553637
11082,160.808842,41.1461542
11083,160.8294754,41.16423383
11084,160.6340237,40.996998
11085,160.6138728,41.13772575
11086,160.4055716,41.27095876
11087,161.5060699,41.22794532
11088,161.3192474,41.47480694
11089,160.993983,41.31344428
11090,161.1900765,41.56247585
11091,160.3124176,41.05910804
11092,160.4967476,41.27641442
11093,160.3802903,41.00739198
11094,160.2315718,40.98980756
11095,160.4361953,41.04020417
11096,160.5962059,41.26807758
11097,160.4706685,41.25105647
11098,160.0409299,41.0054186
11099,160.4323957,41.31890644
11100,159.8778181,41.08054201
11101,160.0068182,41.01497026
11102,159.7912313,41.16652285
11103,159.7702545,40.84502875
11104,159.9479165,41.12446925
11105,160.0571067,41.11390198
11106,159.715321,41.30929061
11107,159.909361,41.31340786
11108,160.2644919,41.29231939
11109,160.0860208,41.29911263
11110,160.3402685,41.4238205
11111,159.9254612,41.35917711
11112,159.9221242,41.45870211
11113,160.1627928,41.49577803
11114,160.0112303,41.4371426
11115,160.0140439,41.49113928
11116,159.8808253,41.30094144
11117,157.4214645,40.81017215
11118,157.4522364,40.77018538
11119,157.4248925,40.4664564
11120,157.1598623,40.62757215
11121,157.5767186,40.60575253
11122,157.5473252,40.4276587
11123,157.5271707,40.52728065
11124,157.5632019,40.81838138
11125,157.5520448,40.46949859
11126,157.754875,40.48722168
11127,157.3873584,40.70230546
11128,157.1896287,40.44986906
11129,157.2935299,40.69425138
11130,157.3219844,40.57274251
11131,157.5194615,40.58635664
11132,157.2139963,40.55297255
11133,157.4470904,40.68997366
11134,157.8021712,40.38184877
11135,158.2597074,40.42100293
11136,158.1311013,40.51501964
11137,158.1688272,40.34872654
11138,158.2545183,40.8941667
11139,158.2274859,40.41496765
11140,158.2598225,40.39202588
11141,158.2433851,40.39479789
11142,158.2410981,40.7522876
11143,158.2540352,40.4494838
11144,158.3645744,40.88968821
11145,159.2488579,40.61142809
11146,158.8248593,41.04203298
11147,158.6961894,40.99556444
11148,158.8981243,41.04616033
11149,158.2534166,40.51790988
11150,158.3909695,40.65233199
11151,160.9778957,42.27918096
11152,160.8220517,41.93121951
11153,160.644151,41.90973634
11154,160.9838348,42.18020316
11155,160.5667775,41.66016319
11156,160.7060282,41.97073616
11157,160.8380633,41.95577029
11158,160.8814564,41.7766084
11159,161.3424445,42.13382608
11160,161.3188608,41.75554009
11161,161.6236806,42.033982
11162,161.093416,41.74162847
11163,160.9536976,41.73938055
11164,160.814671,41.75633042
11165,160.9826837,41.73674888
11166,160.8239144,41.89162421
11167,160.8126939,41.86858744
11168,161.0204466,41.69757854
11169,161.0249305,42.02495658
11170,160.8483056,41.83272303
11171,160.841153,41.85166086
11172,160.4949303,41.33956083
11173,160.9306422,41.79962472
11174,159.9545557,41.48727086
11175,159.2914798,41.36629279
11176,158.6311899,41.07163458
11177,158.0750859,40.80050644
11178,157.6484078,41.05121897
11179,157.2433371,40.68173248
11180,157.0399575,40.4677989
11181,157.1662267,40.79993499
11182,157.1818745,40.79712614
11183,157.3322139,40.57895605
11184,157.3915895,40.86004243
11185,157.0272411,40.83958183
11186,157.0588685,40.68643443
11187,157.059833,40.61510653
11188,157.1872419,41.00833677
11189,156.9969703,40.57497237
11190,157.1505138,40.7611611
11191,157.2699177,40.97210286
11192,157.1497317,40.51037551
11193,157.3462713,40.7268646
11194,157.3425274,40.97302581
11195,153.7863559,37.44333037
11196,153.7883726,37.43728922
11197,153.6722751,37.42760924
11198,153.6605167,37.39242783
11199,153.669457,37.4386865
11200,155.7137243,38.90368626
11201,155.688688,38.63499793
11202,155.697793,39.05106468
11203,156.6558614,38.73022648
11204,156.3926673,38.99041679
11205,156.1734639,39.02559407
11206,156.2919045,39.01177395
11207,155.3517877,38.52633615
11208,155.7824964,38.85934247
11209,155.616855,38.8161481
11210,155.7761289,38.81898907
11211,155.6179025,38.83227557
11212,159.1356003,38.81555508
11213,159.1311139,38.79298686
11214,159.0314345,38.83608183
11215,158.9630514,38.8195894
11216,158.9482436,38.84238362
11217,159.2222107,38.8273409
11218,159.2133314,38.83424852
11219,159.4185775,38.71423248
11220,159.2869611,38.81111431
11221,159.4026108,38.79962131
11222,159.2374569,38.18938498
11223,158.9319685,38.15923142
11224,159.148159,38.15338162
11225,158.9796378,38.30629404
11226,158.9702895,38.27963268
11227,158.9870988,38.40949108
11228,159.123855,38.42079698
11229,159.2781875,38.41419097
11230,157.6812507,38.41650503
11231,157.6808672,38.37886625
11232,157.6811988,38.39624222
11233,159.0727276,39.26524286
11234,157.7569817,38.37973936
11235,157.9578534,38.78228593
11236,159.3354939,39.28057094
11237,157.7782183,38.52262405
11238,157.7698361,38.8322074
11239,157.7737413,38.23347237
11240,158.1025403,38.36089866
11241,157.9016369,38.05965228
11242,157.9032141,37.8831619
11243,157.8975515,38.04354231
11244,157.9079709,38.2975947
11245,157.8973725,37.97025362
11246,157.7869203,37.99508122
11247,157.7956783,38.10891674
11248,157.8163554,38.03641693
11249,157.5539297,38.07354304
11250,158.0883175,38.09406007
11251,158.0982737,38.02017736
11252,158.4111383,38.02306161
11253,158.3296834,37.92070707
11254,157.8468288,38.08556464
11255,157.4021285,37.66447073
11256,157.4217615,38.21483872
11257,157.4362195,38.25297585
11258,157.4140758,38.23240609
11259,157.4168744,38.02400887
11260,157.8977047,38.25957223
11261,158.1750954,38.1370116
11262,157.3559503,38.14990157
11263,157.3541883,38.34978279
11264,154.6153051,36.82671554
11265,154.6092849,36.81099517
11266,154.3520757,36.81059196
11267,154.4883419,36.66861972
11268,154.3638704,36.63930649
11269,154.377237,36.45533509
11270,154.386011,36.66519834
11271,154.5663472,36.65688991
11272,154.5630274,36.38477337
11273,154.5672204,36.67522458
11274,154.6772691,36.65239241
11275,154.3893062,36.63557667
11276,154.5518902,36.85441484
11277,154.8459697,36.98487861
11278,154.6123617,37.02118393
11279,154.2805438,36.85832966
11280,154.2816512,36.87074462
11281,154.2689195,36.55165011
11282,154.2607383,36.57540607
11283,154.0872565,36.54277626
11284,154.1687181,36.69740096
11285,154.171939,36.39480952
11286,154.3560844,36.54041711
11287,154.3382218,36.80105083
11288,154.082431,36.54462545
11289,154.3595147,36.65920632
11290,154.4624482,36.66489387
11291,154.3000373,36.46749725
11292,154.4495325,36.75419169
11293,154.487982,36.5760122
11294,154.7123954,36.76717588
11295,154.3099375,36.46466458
11296,155.0204354,36.49038984
11297,154.3544688,36.47437763
11298,154.3596062,36.43397904
11299,154.3265828,36.3548963
11300,154.5180589,36.47547094
11301,154.262689,36.3429606
11302,154.1171453,36.36411434
11303,154.1141635,36.32007953
11304,154.5239164,36.59068972
11305,154.2529623,36.41951858
11306,154.2043249,36.35745266
11307,154.2306367,36.6024727
11308,154.2508907,36.61519146
11309,154.2201308,36.61778031
11310,154.2400889,36.61869528
11311,154.0582623,36.5890299
11312,154.0787973,36.44791551
11313,154.0687196,36.58131045
11314,154.0625902,36.57263028
11315,153.9332046,36.77124685
11316,154.0451047,36.47052106
11317,153.8743175,36.72431044
11318,154.2892174,36.72695729
11319,154.7977908,36.72097967
11320,154.9971455,37.06913838
11321,154.8355679,36.78583139
11322,154.289511,36.80500926
11323,154.2694603,36.82609646
11324,154.30802,36.81776237
11325,154.1047908,36.82680484
11326,154.1237276,36.79669831
11327,154.2946635,36.81115306
11328,153.7036411,36.69056452
11329,153.5756398,36.88359541
11330,153.6683006,37.01023073
11331,153.8701282,36.97070516
11332,154.1560442,36.85915038
11333,153.5470305,36.87573809
11334,153.5384219,36.84683674
11335,153.7020136,37.04315603
11336,153.5079054,37.00398186
11337,153.7383985,37.01386067
11338,153.4769537,36.92231369
11339,153.437288,36.74312226
11340,153.7172564,36.78085945
11341,153.5573633,36.91218826
11342,153.7051272,36.88427818
11343,153.5820916,37.038233
11344,153.5399531,36.75886006
11345,153.563753,36.89689989
11346,153.545599,36.77763026
11347,153.7110169,36.8009487
11348,153.3948393,36.96288116
11349,153.6923741,36.97668309
11350,153.7262954,36.99164934
11351,153.5463327,36.85049956
11352,153.8711808,37.02357931
11353,153.5978319,37.01694489
11354,153.3118814,36.35925853
11355,153.6224859,36.84458655
11356,153.5959962,36.80784935
11357,154.031222,36.82694401
11358,153.860425,36.8444658
11359,153.8475536,36.69131809
11360,154.1912066,36.89675213
11361,153.5835563,36.5899893
11362,153.5881084,36.57792628
11363,153.8055662,36.91530515
11364,153.591175,36.62696471
11365,153.5758592,36.6320375
11366,153.5863682,36.64794374
11367,164.8310887,50.87728264
11368,163.5843991,49.73503129
11369,162.8981687,49.74951122
11370,162.8064774,49.71933045
11371,162.6543304,49.7117822
11372,162.4692613,49.72297083
11373,162.9477471,49.7257152
11374,162.6223119,49.54209928
11375,162.6038209,49.50557143
11376,162.6153362,49.49427883
11377,163.0194035,49.50652001
11378,163.4703729,49.93769569
11379,163.7054889,49.61186782
11380,163.3410878,49.635086
11381,163.562602,49.5813877
11382,163.8089846,49.61097457
11383,163.779612,49.91500083
11384,163.7887136,49.63920907
11385,163.7814107,49.64835419
11386,163.9985884,49.61925321
11387,163.9845807,49.790291
11388,163.9852693,49.79414194
11389,163.9959276,49.790799
11390,168.0304462,53.99680721
11391,168.0394511,53.78298035
11392,167.375106,53.08247647
11393,167.2201202,53.04809038
11394,167.2207528,53.10538387
11395,167.2339879,53.28863048
11396,167.230322,53.01584817
11397,167.2382674,53.13219154
11398,167.0228967,53.17884899
11399,167.0187068,52.75670683
11400,169.7959035,54.50194015
11401,170.4548763,54.40089965
11402,170.2598765,54.27617187
11403,170.2479462,54.39754449
11404,170.6911569,54.37626837
11405,168.8399953,53.39745501
11406,168.5501221,53.16230113
11407,168.5487746,53.14457203
11408,168.786706,53.40623552
11409,169.1122432,53.02748959
11410,169.0593487,53.13267404
11411,168.986957,53.17413869
11412,169.0796221,53.11992977
11413,169.0844849,53.44117525
11414,169.0684306,53.10566468
11415,169.1090044,53.11256382
11416,169.2805882,53.207141
11417,169.2919141,53.32853679
11418,168.9681227,53.13283517
11419,168.9634981,53.30262777
11420,168.938588,53.10503835
11421,168.5926717,53.0227259
11422,168.8517431,53.22420286
11423,168.8668857,53.10755764
11424,168.8343787,53.28361746
11425,169.2726097,53.25675683
11426,169.2857975,53.05670903
11427,169.3034571,53.24782142
11428,168.952701,53.0924893
11429,168.9320461,53.2645213
11430,168.9631669,53.24657473
11431,169.0791985,53.03564881
11432,169.0935121,53.2682718
11433,169.0734668,53.01715315
11434,169.2376555,53.02014989
11435,169.7983606,53.26904403
11436,169.5771527,53.4724784
11437,169.5830828,53.31126332
11438,169.0800586,53.29688118
11439,169.0867468,53.33334661
11440,169.624372,53.05747403
11441,169.0870363,53.2620064
11442,169.2729407,53.4536842
11443,169.2535315,53.4670106
11444,169.1036381,53.24055175
11445,169.2910699,53.23563221
11446,169.017442,53.2318394
11447,169.1327476,53.51977673
11448,168.9197487,53.39956157
11449,169.2203507,53.37815947
11450,169.1930334,53.39407577
11451,169.1131069,53.36720528
11452,169.0843955,53.53348682
11453,169.0965227,53.40834729
11454,168.9970421,52.99933501
11455,169.311581,53.44263634
11456,169.4855544,53.6300348
11457,169.2229894,52.93759567
11458,169.6322656,53.87256929
11459,169.3379632,53.14795776
11460,169.3290566,53.61154502
11461,169.6141177,53.21030537
11462,169.7513425,53.33180434
11463,169.0877264,53.3532307
11464,169.3385641,53.33263164
11465,166.8907766,52.14253753
11466,166.8790423,52.14965529
11467,166.7415604,51.9599697
11468,166.6216835,51.96940152
11469,166.9264344,52.10096752
11470,166.9120906,52.08648689
11471,166.9188434,51.96053682
11472,166.6059241,51.94392461
11473,166.7356484,51.95091483
11474,166.7520029,51.95029408
